InventoryTurnover,2.240,7.650,12.380,15.140,10.280,8.330,7.720,5.840,5.740,5.230,4.720,3.720,4.230,3.550,4.180,1.530,1.190,1.110,1.050,1.180,0.990,1.110,0.770,1.060,1.060,0.980,1.060,0.850,0.830,1.060,0.880,0.830,0.900,0.970,1.240
COGStoRevenue,0.570,0.640,0.640,0.690,0.650,0.640,0.570,0.540,0.510,0.480,0.470,0.440,0.470,0.480,0.490,0.480,0.480,0.470,0.460,0.460,0.450,0.460,0.380,0.470,0.460,0.470,0.500,0.420,0.500,0.530,0.480,0.480,0.480,0.480,0.510
InventorytoRevenue,0.254,0.084,0.051,0.046,0.063,0.077,0.074,0.093,0.089,0.091,0.100,0.118,0.112,0.136,0.117,0.315,0.400,0.423,0.442,0.392,0.450,0.410,0.493,0.441,0.438,0.478,0.471,0.499,0.601,0.496,0.541,0.574,0.534,0.499,0.411
Revenue,1.942,2.212,2.084,2.754,2.302,2.351,2.851,2.308,2.349,2.282,2.447,2.352,2.666,2.239,2.053,0.678,0.550,0.594,0.625,0.653,0.555,0.617,0.527,0.677,0.695,0.627,0.666,0.609,0.474,0.600,0.556,0.512,0.543,0.500,0.499
CostofGoodsSold,1.105,1.422,1.325,1.900,1.490,1.512,1.637,1.247,1.203,1.088,1.158,1.034,1.265,1.077,1.000,0.327,0.262,0.280,0.290,0.303,0.248,0.282,0.201,0.317,0.322,0.293,0.333,0.258,0.237,0.316,0.266,0.244,0.260,0.242,0.254
GrossProfit,837147.000000000000000,789941.000000000000000,758715.000000000000000,853656.000000000000000,811176.000000000000000,839293.000000000000000,1213454.000000000000000,1060999.000000000000000,1145829.000000000000000,1194115.000000000000000,1289149.000000000000000,1317332.000000000000000,1400677.000000000000000,1161982.000000000000000,1052873.000000000000000,350640.000000000000000,288626.000000000000000,314191.000000000000000,335692.000000000000000,349855.000000000000000,306344.000000000000000,335494.000000000000000,325639.000000000000000,360117.000000000000000,373146.000000000000000,334204.000000000000000,333210.000000000000000,350939.000000000000000,237169.000000000000000,283777.000000000000000,290097.000000000000000,267839.000000000000000,282602.000000000000000,257436.000000000000000,244996.000000000000000
SellingGeneralAdminExpense,2.044,1.584,2.251,2.201,2.116,2.152,2.057,1.716,1.589,1.427,1.406,1.426,1.455,1.323,1.308,0.378,0.342,0.322,0.363,0.370,0.344,0.357,0.355,0.379,0.364,0.330,0.382,0.358,0.320,0.319,0.325,0.304,0.324,0.317,0.363
Advertising,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ResearchDevelopment,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
OtherOperatingExpense,0.000,0.001,0.001,0.000,-0.000,-0.001,0.000,0.000,-0.000,-0.001,0.000,0.000,-0.000,-0.000,-0.000,0.001,0.001,-0.000,0.000,-0.000,0.000,0.000,0.000,-0.001,0.000,0.000,0.000,-0.000,-0.000,0.001,-0.000,0.000,-0.000,0.000,0.000
